timestamp,camera,prediction,body_angle_y,knee_angle,z_variance,height_diff,status
2025-06-24 16:07:15,Camera 2,0.734,77.8,158.6,0.283,0.259,NO FALLEN
2025-06-24 16:07:15,Camera 2,0.723,77.8,157.7,0.282,0.259,NO FALLEN
2025-06-24 16:07:15,Camera 4,0.002,47.2,73.8,0.371,0.2,NO FALLEN
2025-06-24 16:07:15,Camera 2,0.698,78.2,158.4,0.285,0.258,NO FALLEN
2025-06-24 16:07:15,Camera 2,0.686,78.4,158.2,0.286,0.258,NO FALLEN
2025-06-24 16:07:15,Camera 2,0.692,78.3,158.2,0.285,0.258,NO FALLEN
2025-06-24 16:07:15,Camera 2,0.689,78.3,157.8,0.286,0.258,NO FALLEN
2025-06-24 16:07:15,Camera 2,0.674,77.2,157.0,0.273,0.258,NO FALLEN
2025-06-24 16:07:15,Camera 2,0.663,77.4,157.7,0.274,0.259,NO FALLEN
2025-06-24 16:07:15,Camera 4,0.003,44.1,66.8,0.371,0.18,NO FALLEN
2025-06-24 16:07:15,Camera 2,0.647,78.2,162.5,0.285,0.258,NO FALLEN
2025-06-24 16:07:15,Camera 4,0.003,47.4,75.6,0.287,0.185,NO FALLEN
2025-06-24 16:07:15,Camera 4,0,37.0,77.5,0.31,0.177,STANDING
2025-06-24 16:07:15,Camera 4,0,17.3,91.2,0.35,0.164,STANDING
2025-06-24 16:07:15,Camera 2,0.653,78.2,162.5,0.289,0.257,NO FALLEN
2025-06-24 16:07:16,Camera 2,0.653,78.4,161.0,0.296,0.257,NO FALLEN
2025-06-24 16:07:16,Camera 2,0.652,78.6,161.4,0.299,0.257,NO FALLEN
2025-06-24 16:07:16,Camera 2,0.661,74.1,154.9,0.279,0.256,NO FALLEN
2025-06-24 16:07:16,Camera 2,0.673,74.7,157.8,0.313,0.257,NO FALLEN
2025-06-24 16:07:16,Camera 2,0.451,76.0,162.3,0.36,0.258,NO FALLEN
2025-06-24 16:07:16,Camera 2,0.009,75.8,161.7,0.368,0.262,NO FALLEN
2025-06-24 16:07:16,Camera 2,0.007,79.8,163.1,0.379,0.261,NO FALLEN
2025-06-24 16:07:16,Camera 2,0.001,79.0,161.7,0.351,0.261,NO FALLEN
2025-06-24 16:07:16,Camera 2,0.001,76.4,158.3,0.301,0.263,NO FALLEN
2025-06-24 16:07:16,Camera 2,0.001,75.0,154.4,0.268,0.264,NO FALLEN
2025-06-24 16:07:16,Camera 2,0.017,75.3,159.5,0.287,0.263,NO FALLEN
2025-06-24 16:07:16,Camera 2,0.021,75.4,159.9,0.295,0.263,NO FALLEN
2025-06-24 16:07:17,Camera 2,0.022,75.2,160.7,0.286,0.263,NO FALLEN
2025-06-24 16:07:17,Camera 2,0.024,75.5,161.2,0.289,0.263,NO FALLEN
2025-06-24 16:07:17,Camera 2,0.025,75.6,161.0,0.291,0.263,NO FALLEN
2025-06-24 16:07:17,Camera 2,0.026,75.6,160.3,0.292,0.262,NO FALLEN
2025-06-24 16:07:17,Camera 2,0.028,74.7,159.2,0.287,0.262,NO FALLEN
2025-06-24 16:07:17,Camera 2,0.03,74.2,158.7,0.282,0.261,NO FALLEN
2025-06-24 16:07:17,Camera 2,0.033,74.5,159.2,0.276,0.261,NO FALLEN
2025-06-24 16:07:17,Camera 2,0.034,74.6,159.5,0.279,0.262,NO FALLEN
2025-06-24 16:07:17,Camera 2,0.037,74.5,157.1,0.274,0.263,NO FALLEN
2025-06-24 16:07:17,Camera 2,0.038,74.6,158.4,0.276,0.263,NO FALLEN
2025-06-24 16:07:17,Camera 2,0.042,74.6,158.4,0.278,0.263,NO FALLEN
2025-06-24 16:07:17,Camera 2,0.05,74.7,157.9,0.278,0.263,NO FALLEN
2025-06-24 16:07:17,Camera 4,0,26.0,88.9,0.36,0.134,SQUATTING
2025-06-24 16:07:18,Camera 4,0,12.1,71.8,0.343,0.129,SQUATTING
2025-06-24 16:07:18,Camera 4,0,8.6,71.5,0.35,0.151,STANDING
2025-06-24 16:07:18,Camera 2,0.061,75.1,159.0,0.281,0.264,NO FALLEN
2025-06-24 16:07:18,Camera 4,0,9.6,67.3,0.351,0.142,SQUATTING
2025-06-24 16:07:18,Camera 4,0,23.0,64.6,0.331,0.101,SQUATTING
2025-06-24 16:07:18,Camera 2,0.083,75.1,159.6,0.285,0.264,NO FALLEN
2025-06-24 16:07:18,Camera 2,0.104,74.8,159.4,0.287,0.265,NO FALLEN
2025-06-24 16:07:18,Camera 2,0.125,74.4,158.1,0.287,0.265,NO FALLEN
2025-06-24 16:07:18,Camera 2,0.148,73.5,156.1,0.284,0.265,NO FALLEN
2025-06-24 16:07:18,Camera 2,0.172,73.8,155.7,0.286,0.265,NO FALLEN
2025-06-24 16:07:18,Camera 2,0.199,73.9,157.7,0.293,0.265,NO FALLEN
2025-06-24 16:07:18,Camera 2,0.253,73.6,157.2,0.291,0.265,NO FALLEN
2025-06-24 16:07:19,Camera 2,0.268,73.8,158.5,0.298,0.265,NO FALLEN
2025-06-24 16:07:19,Camera 2,0.178,74.0,159.9,0.304,0.265,NO FALLEN
2025-06-24 16:07:19,Camera 2,0.071,74.3,159.0,0.302,0.265,NO FALLEN
2025-06-24 16:07:19,Camera 2,0.044,74.3,156.9,0.292,0.265,NO FALLEN
2025-06-24 16:07:19,Camera 2,0.029,74.2,157.6,0.288,0.265,NO FALLEN
2025-06-24 16:07:19,Camera 2,0.021,74.8,157.5,0.29,0.265,NO FALLEN
2025-06-24 16:07:19,Camera 2,0.019,74.9,157.2,0.289,0.265,NO FALLEN
2025-06-24 16:07:19,Camera 2,0.021,74.7,156.1,0.28,0.265,NO FALLEN
2025-06-24 16:07:19,Camera 2,0.024,74.5,156.1,0.278,0.265,NO FALLEN
2025-06-24 16:07:19,Camera 2,0.028,74.2,155.2,0.274,0.266,NO FALLEN
2025-06-24 16:07:20,Camera 2,0.031,74.2,156.1,0.277,0.266,NO FALLEN
2025-06-24 16:07:20,Camera 2,0.033,74.0,155.7,0.28,0.266,NO FALLEN
2025-06-24 16:07:20,Camera 2,0.037,73.7,155.0,0.281,0.266,NO FALLEN
2025-06-24 16:07:20,Camera 2,0.045,73.9,156.0,0.289,0.266,NO FALLEN
2025-06-24 16:07:20,Camera 2,0.058,73.7,156.1,0.29,0.266,NO FALLEN
2025-06-24 16:07:20,Camera 2,0.076,73.8,155.6,0.283,0.267,NO FALLEN
2025-06-24 16:07:20,Camera 2,0.106,74.0,155.9,0.282,0.267,NO FALLEN
2025-06-24 16:07:20,Camera 2,0.135,74.1,156.0,0.283,0.267,NO FALLEN
2025-06-24 16:07:20,Camera 2,0.162,73.6,154.9,0.282,0.266,NO FALLEN
2025-06-24 16:07:21,Camera 2,0.18,73.4,155.3,0.283,0.267,NO FALLEN
2025-06-24 16:21:32,Camera 2,0,3.6,175.9,0.441,0.359,STANDING
2025-06-24 16:21:32,Camera 2,0,8.4,175.9,0.464,0.356,STANDING
2025-06-24 16:21:32,Camera 2,0,7.9,175.0,0.462,0.351,STANDING
2025-06-24 16:21:32,Camera 2,0,7.9,173.9,0.436,0.354,STANDING
2025-06-24 16:21:32,Camera 2,0,8.3,173.1,0.44,0.355,STANDING
2025-06-24 16:21:32,Camera 2,0,7.5,172.8,0.445,0.359,STANDING
2025-06-24 16:21:32,Camera 2,0,7.3,173.1,0.449,0.363,STANDING
2025-06-24 16:21:32,Camera 2,0,8.0,172.6,0.452,0.364,STANDING
2025-06-24 16:21:32,Camera 2,0,14.9,163.4,0.493,0.289,STANDING
2025-06-24 16:21:32,Camera 2,0,17.7,170.6,0.51,0.316,STANDING
2025-06-24 16:21:32,Camera 2,0,20.2,169.8,0.54,0.29,STANDING
2025-06-24 16:21:32,Camera 2,0,23.3,170.4,0.559,0.289,STANDING
2025-06-24 16:21:32,Camera 2,0,23.3,170.5,0.553,0.297,STANDING
2025-06-24 16:21:32,Camera 2,0,28.7,171.8,0.584,0.302,STANDING
2025-06-24 16:21:33,Camera 2,0,27.4,166.0,0.572,0.263,STANDING
2025-06-24 16:21:33,Camera 2,0,25.0,174.3,0.53,0.289,STANDING
2025-06-24 16:21:33,Camera 2,0,18.7,174.0,0.51,0.278,STANDING
2025-06-24 16:21:33,Camera 2,0,18.8,174.5,0.511,0.283,STANDING
2025-06-24 16:21:33,Camera 2,0,17.3,173.6,0.483,0.281,STANDING
2025-06-24 16:21:33,Camera 2,0,20.4,172.6,0.48,0.28,STANDING
2025-06-24 16:21:33,Camera 2,0,16.2,169.6,0.45,0.278,STANDING
2025-06-24 16:21:33,Camera 2,0,16.2,173.3,0.5,0.274,STANDING
2025-06-24 16:21:33,Camera 2,0,14.0,176.7,0.502,0.254,STANDING
2025-06-24 16:21:33,Camera 2,0,10.9,175.9,0.491,0.259,STANDING
2025-06-24 16:21:33,Camera 2,0,11.6,173.8,0.474,0.262,STANDING
2025-06-24 16:21:33,Camera 2,0,11.4,175.1,0.478,0.263,STANDING
2025-06-24 16:21:33,Camera 2,0,11.8,174.6,0.472,0.266,STANDING
2025-06-24 16:21:33,Camera 2,0,13.1,172.8,0.51,0.258,STANDING
2025-06-24 16:21:33,Camera 2,0,13.7,170.5,0.471,0.266,STANDING
2025-06-24 16:21:33,Camera 2,0,14.1,169.4,0.472,0.264,STANDING
2025-06-24 16:21:33,Camera 2,0,15.3,171.5,0.47,0.265,STANDING
2025-06-24 16:21:33,Camera 2,0,20.4,171.4,0.478,0.269,STANDING
2025-06-24 16:21:33,Camera 2,0,26.7,171.6,0.485,0.264,STANDING
2025-06-24 16:21:33,Camera 2,0,24.9,171.9,0.503,0.263,STANDING
2025-06-24 16:21:33,Camera 2,0,23.9,170.4,0.486,0.267,STANDING
2025-06-24 16:21:33,Camera 2,0,23.7,170.8,0.482,0.265,STANDING
2025-06-24 16:21:33,Camera 2,0,22.2,170.4,0.458,0.266,STANDING
2025-06-24 16:21:33,Camera 2,0,21.2,170.3,0.428,0.268,STANDING
2025-06-24 16:21:33,Camera 2,0,21.1,171.2,0.433,0.27,STANDING
2025-06-24 16:21:33,Camera 2,0,21.9,170.0,0.416,0.271,STANDING
2025-06-24 16:21:33,Camera 2,0,21.2,168.3,0.389,0.275,STANDING
2025-06-24 16:21:33,Camera 2,0,22.9,169.7,0.393,0.275,STANDING
2025-06-24 16:21:33,Camera 2,0,22.9,171.5,0.401,0.275,STANDING
2025-06-24 16:21:33,Camera 2,0,25.0,171.3,0.385,0.277,STANDING
2025-06-24 16:21:34,Camera 2,0,27.2,171.9,0.4,0.277,STANDING
2025-06-24 16:21:34,Camera 2,0,25.6,173.5,0.404,0.276,STANDING
2025-06-24 16:21:34,Camera 2,0,26.1,175.3,0.473,0.277,STANDING
2025-06-24 16:21:34,Camera 2,0,25.3,174.3,0.481,0.279,STANDING
2025-06-24 16:21:34,Camera 2,0,29.6,175.6,0.566,0.271,STANDING
2025-06-24 16:21:34,Camera 2,0,28.7,175.5,0.587,0.255,STANDING
2025-06-24 16:21:34,Camera 2,0,30.0,175.2,0.596,0.249,STANDING
2025-06-24 16:21:34,Camera 2,0,28.4,172.9,0.556,0.24,STANDING
2025-06-24 16:21:34,Camera 2,0,24.6,171.2,0.539,0.226,STANDING
2025-06-24 16:21:34,Camera 2,0,24.0,172.3,0.525,0.218,STANDING
2025-06-24 16:21:34,Camera 2,0,26.2,172.5,0.538,0.211,STANDING
2025-06-24 16:21:34,Camera 2,0,32.0,174.3,0.527,0.206,STANDING
2025-06-24 16:21:34,Camera 2,0,28.3,173.1,0.483,0.212,STANDING
2025-06-24 16:21:34,Camera 2,0,28.1,172.7,0.464,0.216,STANDING
2025-06-24 16:21:34,Camera 2,0,33.7,172.9,0.471,0.221,STANDING
2025-06-24 16:21:34,Camera 2,0,35.5,173.4,0.471,0.231,STANDING
2025-06-24 16:21:34,Camera 2,0,35.1,174.7,0.527,0.255,STANDING
2025-06-24 16:21:34,Camera 2,0,35.3,174.5,0.552,0.255,STANDING
2025-06-24 16:21:34,Camera 2,0,36.3,174.2,0.579,0.254,STANDING
2025-06-24 16:21:36,Camera 2,0,31.6,156.9,0.322,0.265,STANDING
2025-06-24 16:21:36,Camera 2,0,28.2,154.8,0.319,0.268,STANDING
2025-06-24 16:21:36,Camera 2,0,27.9,159.5,0.342,0.271,STANDING
2025-06-24 16:21:36,Camera 2,0,31.0,157.3,0.316,0.267,STANDING
2025-06-24 16:21:36,Camera 2,0,30.7,158.6,0.321,0.271,STANDING
2025-06-24 16:21:36,Camera 2,0,32.0,160.3,0.32,0.275,STANDING
2025-06-24 16:21:36,Camera 2,0,32.7,159.9,0.317,0.277,STANDING
2025-06-24 16:21:36,Camera 2,0,33.0,161.0,0.319,0.281,STANDING
2025-06-24 16:21:36,Camera 2,0,35.2,161.3,0.299,0.286,STANDING
2025-06-24 16:21:36,Camera 2,0,32.9,157.9,0.286,0.285,STANDING
2025-06-24 16:21:36,Camera 2,0,32.3,159.0,0.293,0.283,STANDING
2025-06-24 16:21:36,Camera 2,0,32.2,158.9,0.296,0.281,STANDING
2025-06-24 16:21:36,Camera 2,0,30.7,157.9,0.29,0.281,STANDING
2025-06-24 16:21:36,Camera 2,0,31.4,156.8,0.284,0.281,STANDING
2025-06-24 16:21:36,Camera 2,0,31.0,155.7,0.276,0.28,STANDING
2025-06-24 16:21:36,Camera 2,0,31.2,155.4,0.276,0.279,STANDING
2025-06-24 16:21:36,Camera 2,0,31.4,154.0,0.273,0.276,STANDING
2025-06-24 16:21:36,Camera 2,0,32.5,154.1,0.283,0.276,STANDING
2025-06-24 16:21:36,Camera 2,0,31.9,155.9,0.302,0.275,STANDING
2025-06-24 16:21:36,Camera 2,0,31.8,156.7,0.311,0.275,STANDING
2025-06-24 16:21:36,Camera 2,0,31.8,156.6,0.31,0.275,STANDING
2025-06-24 16:21:36,Camera 2,0,31.2,156.0,0.305,0.275,STANDING
2025-06-24 16:21:36,Camera 2,0,30.9,155.8,0.302,0.276,STANDING
2025-06-24 16:21:36,Camera 2,0,30.4,154.1,0.285,0.28,STANDING
2025-06-24 16:21:36,Camera 2,0,29.8,151.4,0.268,0.282,STANDING
2025-06-24 16:21:36,Camera 2,0,29.3,152.6,0.276,0.283,STANDING
2025-06-24 16:21:36,Camera 2,0,29.0,152.6,0.274,0.284,STANDING
2025-06-24 16:21:36,Camera 2,0,28.3,153.1,0.282,0.285,STANDING
2025-06-24 16:21:36,Camera 2,0,26.8,153.2,0.286,0.285,STANDING
2025-06-24 16:21:37,Camera 2,0,27.4,153.4,0.29,0.287,STANDING
2025-06-24 16:21:37,Camera 2,0,28.1,153.2,0.292,0.288,STANDING
2025-06-24 16:21:37,Camera 2,0,28.8,153.6,0.299,0.289,STANDING
2025-06-24 16:21:37,Camera 2,0,28.9,156.2,0.326,0.29,STANDING
2025-06-24 16:21:37,Camera 2,0,28.9,155.9,0.32,0.29,STANDING
2025-06-24 16:21:37,Camera 2,0,28.5,157.2,0.328,0.29,STANDING
2025-06-24 16:21:37,Camera 2,0,28.2,158.0,0.336,0.291,STANDING
2025-06-24 16:21:37,Camera 2,0,28.0,157.6,0.332,0.291,STANDING
2025-06-24 16:21:37,Camera 2,0,27.4,157.5,0.331,0.291,STANDING
2025-06-24 16:21:37,Camera 2,0,27.0,157.2,0.329,0.291,STANDING
2025-06-24 16:21:37,Camera 2,0,26.7,157.2,0.326,0.291,STANDING
2025-06-24 16:21:37,Camera 2,0,26.9,157.6,0.329,0.291,STANDING
2025-06-24 16:21:37,Camera 2,0,28.3,157.9,0.332,0.291,STANDING
2025-06-24 16:21:37,Camera 2,0,28.6,158.0,0.33,0.291,STANDING
2025-06-24 16:21:37,Camera 2,0,28.4,158.1,0.329,0.291,STANDING
2025-06-24 16:21:37,Camera 2,0,28.3,158.1,0.324,0.291,STANDING
2025-06-24 16:21:37,Camera 2,0,28.7,157.2,0.319,0.291,STANDING
2025-06-24 16:21:37,Camera 2,0,27.4,156.3,0.315,0.292,STANDING
2025-06-24 16:21:37,Camera 2,0,26.6,155.6,0.309,0.292,STANDING
2025-06-24 16:21:37,Camera 2,0,26.2,153.5,0.299,0.291,STANDING
2025-06-24 16:21:37,Camera 2,0,26.3,154.2,0.302,0.289,STANDING
2025-06-24 16:21:37,Camera 2,0,26.8,154.1,0.299,0.288,STANDING
2025-06-24 16:21:37,Camera 2,0,28.2,153.7,0.299,0.288,STANDING
2025-06-24 16:21:37,Camera 2,0,28.0,154.0,0.3,0.288,STANDING
2025-06-24 16:21:37,Camera 2,0,27.6,154.2,0.295,0.287,STANDING
2025-06-24 16:21:37,Camera 2,0,27.3,154.6,0.293,0.287,STANDING
2025-06-24 16:21:37,Camera 2,0,27.2,154.8,0.294,0.286,STANDING
2025-06-24 16:21:37,Camera 2,0,27.1,154.8,0.296,0.286,STANDING
2025-06-24 16:21:37,Camera 2,0,26.6,154.7,0.297,0.285,STANDING
2025-06-24 16:21:37,Camera 2,0,26.6,156.0,0.306,0.285,STANDING
2025-06-24 16:21:38,Camera 2,0,25.9,155.8,0.305,0.285,STANDING
2025-06-24 16:21:38,Camera 2,0,24.8,155.7,0.306,0.284,STANDING
2025-06-24 16:21:38,Camera 2,0,23.9,154.2,0.296,0.284,STANDING
2025-06-24 16:21:38,Camera 2,0,23.3,154.6,0.297,0.283,STANDING
2025-06-24 16:21:38,Camera 2,0,22.8,151.3,0.282,0.283,STANDING
2025-06-24 16:21:38,Camera 2,0,23.5,149.5,0.275,0.284,STANDING
2025-06-24 16:21:38,Camera 2,0,25.0,147.1,0.255,0.284,STANDING
2025-06-24 16:21:38,Camera 2,0,25.2,147.7,0.252,0.285,STANDING
2025-06-24 16:21:38,Camera 2,0,25.9,148.7,0.253,0.285,STANDING
2025-06-24 16:21:38,Camera 2,0,27.3,148.5,0.242,0.285,STANDING
2025-06-24 16:21:38,Camera 2,0,28.4,149.3,0.237,0.285,STANDING
2025-06-24 16:21:38,Camera 2,0,27.5,148.8,0.238,0.285,STANDING
2025-06-24 16:21:38,Camera 2,0,27.1,149.4,0.243,0.285,STANDING
2025-06-24 16:21:38,Camera 2,0,27.0,152.6,0.261,0.284,STANDING
2025-06-24 16:21:38,Camera 2,0,26.5,154.8,0.282,0.284,STANDING
2025-06-24 16:21:38,Camera 2,0,26.5,155.2,0.286,0.283,STANDING
2025-06-24 16:21:38,Camera 2,0,26.4,155.5,0.288,0.282,STANDING
2025-06-24 16:21:38,Camera 2,0,26.5,155.4,0.29,0.282,STANDING
2025-06-24 16:21:38,Camera 2,0,26.5,154.9,0.286,0.281,STANDING
2025-06-24 16:21:38,Camera 2,0,26.0,154.6,0.285,0.28,STANDING
2025-06-24 16:21:38,Camera 2,0,25.9,154.5,0.283,0.28,STANDING
2025-06-24 16:21:38,Camera 2,0,25.7,154.6,0.282,0.279,STANDING
2025-06-24 16:21:38,Camera 2,0,25.8,154.1,0.281,0.278,STANDING
2025-06-24 16:21:38,Camera 2,0,26.3,154.0,0.28,0.277,STANDING
2025-06-24 16:21:38,Camera 2,0,26.3,152.7,0.272,0.276,STANDING
2025-06-24 16:21:38,Camera 2,0,26.2,152.5,0.271,0.276,STANDING
2025-06-24 16:21:38,Camera 2,0,26.1,152.7,0.272,0.276,STANDING
2025-06-24 16:21:38,Camera 2,0,25.8,153.1,0.275,0.275,STANDING
2025-06-24 16:21:38,Camera 2,0,25.9,153.2,0.274,0.275,STANDING
2025-06-24 16:21:38,Camera 2,0,26.0,153.3,0.276,0.275,STANDING
2025-06-24 16:21:39,Camera 2,0,25.9,152.6,0.269,0.274,STANDING
2025-06-24 16:21:39,Camera 2,0,25.9,152.4,0.268,0.274,STANDING
2025-06-24 16:21:39,Camera 2,0,25.8,150.5,0.255,0.274,STANDING
2025-06-24 16:21:39,Camera 2,0,25.5,150.5,0.256,0.274,STANDING
2025-06-24 16:21:39,Camera 2,0,25.4,150.7,0.257,0.273,STANDING
2025-06-24 16:21:39,Camera 2,0,24.5,151.4,0.26,0.272,STANDING
2025-06-24 16:21:39,Camera 2,0,23.8,152.8,0.265,0.272,STANDING
2025-06-24 16:21:39,Camera 2,0,23.6,154.7,0.272,0.272,STANDING
2025-06-24 16:21:39,Camera 2,0,23.3,155.5,0.275,0.272,STANDING
2025-06-24 16:21:39,Camera 2,0,23.1,157.8,0.289,0.272,STANDING
2025-06-24 16:21:39,Camera 2,0,23.3,157.4,0.289,0.272,STANDING
2025-06-24 16:21:39,Camera 2,0,23.4,157.1,0.289,0.272,STANDING
2025-06-24 16:21:39,Camera 2,0,23.6,157.0,0.293,0.272,STANDING
2025-06-24 16:21:39,Camera 2,0,23.6,156.8,0.292,0.272,STANDING
2025-06-24 16:21:39,Camera 2,0,24.8,155.4,0.28,0.272,STANDING
2025-06-24 16:21:39,Camera 2,0,25.7,155.4,0.28,0.271,STANDING
2025-06-24 16:21:39,Camera 2,0,26.2,154.9,0.28,0.271,STANDING
2025-06-24 16:21:39,Camera 2,0,27.4,154.4,0.279,0.27,STANDING
2025-06-24 16:21:39,Camera 2,0,28.2,154.4,0.279,0.27,STANDING
2025-06-24 16:21:39,Camera 2,0,28.7,155.0,0.283,0.269,STANDING
2025-06-24 16:21:39,Camera 2,0,29.0,155.2,0.282,0.268,STANDING
2025-06-24 16:21:39,Camera 2,0,28.9,154.4,0.275,0.268,STANDING
2025-06-24 16:21:39,Camera 2,0,28.7,153.4,0.265,0.268,STANDING
2025-06-24 16:21:39,Camera 2,0,29.0,151.6,0.255,0.268,STANDING
2025-06-24 16:21:39,Camera 2,0,28.6,150.7,0.249,0.268,STANDING
2025-06-24 16:21:39,Camera 2,0,28.5,151.1,0.252,0.268,STANDING
2025-06-24 16:21:39,Camera 2,0,28.6,150.0,0.246,0.268,STANDING
2025-06-24 16:21:39,Camera 2,0,29.0,148.7,0.238,0.268,STANDING
2025-06-24 16:21:39,Camera 2,0,29.5,148.7,0.234,0.268,STANDING
2025-06-24 16:21:39,Camera 2,0,29.5,148.4,0.232,0.268,STANDING
2025-06-24 16:21:40,Camera 2,0,29.6,149.0,0.234,0.268,STANDING
2025-06-24 16:21:40,Camera 2,0,29.7,148.8,0.229,0.268,STANDING
2025-06-24 16:21:40,Camera 2,0,30.0,148.9,0.227,0.268,STANDING
2025-06-24 16:21:40,Camera 2,0,29.8,149.0,0.227,0.268,STANDING
2025-06-24 16:21:40,Camera 2,0,29.7,149.2,0.228,0.268,STANDING
2025-06-24 16:21:40,Camera 2,0,30.4,148.3,0.218,0.268,STANDING
2025-06-24 16:21:40,Camera 2,0,30.4,148.7,0.219,0.268,STANDING
2025-06-24 16:21:40,Camera 2,0,30.8,148.4,0.22,0.268,STANDING
2025-06-24 16:21:40,Camera 2,0,30.8,150.3,0.234,0.267,STANDING
2025-06-24 16:21:40,Camera 2,0,30.7,151.9,0.246,0.267,STANDING
2025-06-24 16:21:40,Camera 2,0,29.4,153.2,0.257,0.267,STANDING
2025-06-24 16:21:40,Camera 2,0,29.3,152.5,0.253,0.267,STANDING
2025-06-24 16:21:40,Camera 2,0,29.3,152.2,0.252,0.267,STANDING
2025-06-24 16:21:40,Camera 2,0,29.2,152.8,0.258,0.267,STANDING
2025-06-24 16:21:40,Camera 2,0,29.2,151.7,0.252,0.267,STANDING
2025-06-24 16:21:40,Camera 2,0,29.2,151.1,0.249,0.267,STANDING
2025-06-24 16:21:40,Camera 2,0,29.6,150.2,0.244,0.267,STANDING
2025-06-24 16:21:40,Camera 2,0,29.6,150.5,0.244,0.267,STANDING
2025-06-24 16:21:40,Camera 2,0,29.6,150.1,0.241,0.268,STANDING
2025-06-24 16:21:40,Camera 2,0,29.6,150.2,0.241,0.268,STANDING
2025-06-24 16:21:40,Camera 2,0,29.4,151.7,0.245,0.268,STANDING
2025-06-24 16:21:40,Camera 2,0,28.9,151.9,0.245,0.268,STANDING
2025-06-24 16:21:40,Camera 2,0,28.8,151.7,0.242,0.268,STANDING
2025-06-24 16:21:40,Camera 2,0,28.7,151.8,0.243,0.268,STANDING
2025-06-24 16:21:40,Camera 2,0,28.5,150.6,0.231,0.268,STANDING
2025-06-24 16:21:40,Camera 2,0,28.5,150.7,0.232,0.268,STANDING
2025-06-24 16:21:40,Camera 2,0,28.4,150.8,0.232,0.268,STANDING
2025-06-24 16:21:40,Camera 2,0,28.4,151.2,0.233,0.268,STANDING
2025-06-24 16:21:40,Camera 2,0,29.0,151.4,0.234,0.269,STANDING
2025-06-24 16:21:40,Camera 2,0,29.1,152.9,0.244,0.269,STANDING
2025-06-24 16:21:41,Camera 2,0,30.2,153.7,0.249,0.269,STANDING
2025-06-24 16:21:41,Camera 2,0,29.9,152.7,0.241,0.269,STANDING
2025-06-24 16:21:41,Camera 2,0,29.9,152.6,0.24,0.269,STANDING
2025-06-24 16:21:41,Camera 2,0,29.8,152.9,0.241,0.269,STANDING
2025-06-24 16:21:41,Camera 2,0,29.7,151.6,0.233,0.269,STANDING
2025-06-24 16:21:41,Camera 2,0,29.6,150.7,0.228,0.269,STANDING
2025-06-24 16:21:41,Camera 2,0,29.6,150.9,0.227,0.269,STANDING
2025-06-24 16:21:41,Camera 2,0,29.7,149.9,0.219,0.269,STANDING
2025-06-24 16:21:41,Camera 2,0,29.5,150.1,0.217,0.269,STANDING
2025-06-24 16:21:41,Camera 2,0,29.8,150.3,0.215,0.27,STANDING
2025-06-24 16:21:41,Camera 2,0,30.1,151.7,0.221,0.27,STANDING
2025-06-24 16:21:41,Camera 2,0,30.5,153.6,0.232,0.27,STANDING
2025-06-24 16:21:41,Camera 2,0,30.9,155.9,0.253,0.271,STANDING
2025-06-24 16:21:41,Camera 2,0,31.7,158.4,0.274,0.271,STANDING
2025-06-24 16:21:41,Camera 2,0,32.5,157.3,0.268,0.271,STANDING
2025-06-24 16:21:41,Camera 2,0,32.4,157.0,0.264,0.272,STANDING
2025-06-24 16:21:41,Camera 2,0,31.4,156.3,0.266,0.274,STANDING
2025-06-24 16:21:41,Camera 2,0,30.4,156.1,0.265,0.275,STANDING
2025-06-24 16:21:41,Camera 2,0,30.0,155.8,0.26,0.276,STANDING
2025-06-24 16:21:41,Camera 2,0,30.3,158.1,0.276,0.276,STANDING
2025-06-24 16:21:41,Camera 2,0,30.6,159.3,0.284,0.277,STANDING
2025-06-24 16:21:41,Camera 2,0,31.5,159.6,0.281,0.277,STANDING
2025-06-24 16:21:41,Camera 2,0,31.6,162.1,0.305,0.277,STANDING
2025-06-24 16:21:41,Camera 2,0,31.4,164.2,0.336,0.275,STANDING
2025-06-24 16:21:41,Camera 2,0,29.5,162.4,0.325,0.272,STANDING
2025-06-24 16:21:41,Camera 2,0,30.7,163.2,0.333,0.269,STANDING
2025-06-24 16:21:41,Camera 2,0,32.4,164.8,0.353,0.26,STANDING
2025-06-24 16:21:41,Camera 2,0,37.5,170.9,0.399,0.251,STANDING
2025-06-24 16:21:42,Camera 2,1.0,41.2,168.6,0.338,0.213,FALL DETECTED
2025-06-24 16:21:42,Camera 2,1.0,60.8,115.9,0.166,0.21,FALL DETECTED
2025-06-24 16:21:42,Camera 2,1.0,61.7,80.3,0.202,0.208,FALL DETECTED
2025-06-24 16:21:42,Camera 2,1.0,67.5,62.9,0.136,0.184,FALL DETECTED
2025-06-24 16:21:42,Camera 2,1.0,66.6,71.5,0.137,0.165,FALL DETECTED
2025-06-24 16:21:42,Camera 2,0,68.0,140.8,0.248,0.088,SQUATTING
2025-06-24 16:21:42,Camera 2,0,69.9,153.9,0.307,0.083,SQUATTING
2025-06-24 16:21:42,Camera 2,0,71.1,142.2,0.268,0.081,SQUATTING
2025-06-24 16:21:42,Camera 2,0,70.0,160.5,0.336,0.072,SQUATTING
2025-06-24 16:21:42,Camera 2,0,68.6,163.9,0.312,0.073,SQUATTING
2025-06-24 16:21:42,Camera 2,0,67.8,160.1,0.291,0.077,SQUATTING
